id,category,local_id,curvature_score,oppositeness_score,density,centrality
borderline_fake_28,borderline_plausible_fake,99.8339028633405,1.1102230246251565e-16,0.5787135823224225,1.7483603261692056,0.6594630742326253
borderline_fake_29,borderline_plausible_fake,0.7639855230413306,0.8654516362795351,0.45853267504873385,1.4078083957168435,0.8073410536365244
borderline_fake_30,borderline_plausible_fake,7.43652134291083,0.4795001165860052,0.5888596532474513,1.5312763235832987,0.7341735977639758
borderline_fake_31,borderline_plausible_fake,1.7428034476236534,0.7756642281778924,0.5750445593915643,1.739383114032247,0.6757577590323809
borderline_fake_32,borderline_plausible_fake,11.595697987767457,0.3221042806525143,0.5410218551508887,1.5579299892278817,0.7307119670870376
borderline_fake_33,borderline_plausible_fake,6.1930517533067375,0.45681446965889894,0.5970661342381709,1.5558905801316336,0.7152785549491036
borderline_fake_34,borderline_plausible_fake,4.843819328875972,0.5541762843539877,0.5884182301340796,1.6234066032179801,0.6295678767607551
borderline_edge_0,borderline_edge_factual,,0.08844062499465799,0.09556051636115837,1.6656685532873425,0.6398867282223847
borderline_edge_1,borderline_edge_factual,,0.05620496875683767,0.2457825881064114,1.653108733101516,0.8019663183699226
borderline_edge_2,borderline_edge_factual,,0.16281177789316792,0.17913023757513724,1.6264341278383105,0.8041503769451149
borderline_edge_3,borderline_edge_factual,,0.1437747564434424,0.07484700546579903,1.553899464985886,0.8042386337572582
borderline_edge_4,borderline_edge_factual,,0.13089974091560808,0.3450213253906125,1.7122688669342558,0.7140104411029206
borderline_edge_5,borderline_edge_factual,,0.08844062499465799,0.09556051636115837,1.6656685532873425,0.6398867282223847
borderline_edge_6,borderline_edge_factual,,0.05620496875684,0.2457825881064114,1.653108733101516,0.8019663183699226
borderline_edge_7,borderline_edge_factual,,0.16283813203533948,0.17913023757513724,1.6264341278383105,0.8041503769451149
borderline_edge_8,borderline_edge_factual,,0.14377489418651113,0.07482431574051518,1.5540955067861715,0.8041312536226545
borderline_edge_9,borderline_edge_factual,,0.13089974091560763,0.34505488423461117,1.7122561432192438,0.7140213285537027
borderline_edge_10,borderline_edge_factual,,0.08844062499465855,0.09556051636115837,1.6656685532873425,0.6398867282223847
borderline_edge_11,borderline_edge_factual,,0.056204968756840334,0.2457825881064114,1.653108733101516,0.8019663183699226
borderline_edge_12,borderline_edge_factual,,0.1628607718304419,0.17913023757513724,1.6264341278383105,0.8041503769451149
borderline_edge_13,borderline_edge_factual,,0.1437747496539057,0.07482431574051518,1.5540955067861715,0.8041312536226545
borderline_edge_14,borderline_edge_factual,,0.1308997409156092,0.3450213253906125,1.7122688669342558,0.7140104411029206
borderline_edge_15,borderline_edge_factual,,0.08844062499465888,0.09556051636115837,1.6656685532873425,0.6398867282223847
borderline_edge_16,borderline_edge_factual,,0.05620496875683978,0.2457761505148467,1.6530648637972487,0.8019608886964135
borderline_edge_17,borderline_edge_factual,,0.16287906221865223,0.17912730162724255,1.6263673841430328,0.8041708552938566
borderline_edge_18,borderline_edge_factual,,0.14377475935095296,0.07482431574051518,1.5540955067861715,0.8041312536226545
borderline_edge_19,borderline_edge_factual,,0.13089974091560763,0.3450213253906125,1.7122688669342558,0.7140104411029206
factual_001,factual,6.929599383735036,0.44742136266618215,0.28690158444141856,1.427285810374314,0.8166068796113669
factual_002,factual,52.26207714443978,0.0,0.5214923696674227,1.5428428058509762,0.7250637413723073
factual_003,factual,16.513633604634144,0.15643563620851364,0.49546618251490937,1.636075217619012,0.7602978286276143
factual_004,factual,35.57751341639667,-2.220446049250313e-16,0.38697169389717134,1.4568555105030592,0.6992852443950706
factual_005,factual,0.6343616991741589,0.7959816819341655,0.5950361547267715,1.8127101960982757,0.604222800511543
factual_006,factual,8.540222110560123,0.35563140660493864,0.5489555389649705,1.6601933545851342,0.78689914877628
factual_007,factual,10.305948263707277,0.31279669616890804,0.49194725771964587,1.5903804756675308,0.7393158827220448
factual_008,factual,10.275136254452676,0.2670585343164201,0.5537412854575314,1.644334043574361,0.7740358148860351
factual_009,factual,0.849428288256982,0.8481900827532411,0.5083676243567845,1.6688204418684618,0.6337254911374172
factual_010,factual,11.775799360369307,0.31848035045196277,0.47048549570765286,1.56773624312409,0.7543431181432056
factual_011,factual,3.476513060721243,0.6832832190272993,0.533809886572902,1.7430704196161773,0.6763440459920045
factual_012,factual,10.505449655170226,0.28406712938093215,0.47244341139867696,2.173097746982227,0.7860974353127362
factual_013,factual,3.1113529582217176,0.6153152402075883,0.45519401482115607,1.5300434663668918,0.7080230631300728
factual_014,factual,2.3333597066462985,0.7330674130526451,0.5196026288806116,2.199583681199253,0.7782048166966801
factual_015,factual,13.599817157334462,0.23768718379661136,0.4958379670097737,1.4585589328878723,0.763588514149049
factual_016,factual,17.082590453787827,0.19829680996813936,0.4964189632018502,1.6035739319060058,0.7305653706634347
factual_017,factual,13.322504773171175,0.2926382388086429,0.5537432236850965,1.3893335987920303,0.7681340728375617
factual_018,factual,5.7515268986472226,0.5396352414141532,0.3227364419959592,1.488573548463778,0.7490736330601716
factual_019,factual,3.1669775800554016,0.6730960397027268,0.4708446767052624,1.4697912780557238,0.7927693141065637
factual_020,factual,6.55515599102187,0.44688092452874817,0.4914824202789162,1.6355644798953604,0.7141426042829769
factual_021,factual,2.084675264911251,0.7509487180048353,0.4242342711170749,1.437338333539816,0.7057974756824725
factual_022,factual,7.328860575448816,0.38011810652275546,0.5194002370825246,2.11813285972269,0.7888343474015884
factual_023,factual,12.620296122642047,0.2452910406227562,0.5348822932022061,1.6490830969475492,0.7044984150292017
factual_024,factual,10.47561402619267,0.28058179341950173,0.4484573939404104,1.6706121005395924,0.7033958796122887
factual_025,factual,132.42275154976227,3.3306690738754696e-16,0.5117298888667272,1.6429126789086972,0.7204560191668745
factual_026,factual,36.27273370754906,1.1102230246251565e-16,0.34439985730796585,1.591209790699729,0.8206354683180099
factual_027,factual,46.74319367011653,1.1102230246251565e-16,0.3642274518497082,1.5270706996297603,0.7633699371421421
factual_028,factual,13.945063146622703,0.19297911432451442,0.5368214525725794,1.6808798812307815,0.7464809316145942
factual_029,factual,94.92758616495968,0.0,0.5704432634955076,1.517434539091369,0.8084093392055437
factual_030,factual,2.7538247291316096,0.7668813329400868,0.47219247024196476,1.5989717679456927,0.6532845700035373
factual_031,factual,6.1250291072362755,0.4572321689239609,0.3462148777121836,1.4704227408897466,0.7794445790180302
factual_032,factual,33.31956747483958,0.0,0.47699790307200274,1.5145786126070766,0.7119126764159768
factual_033,factual,35.59281573824403,2.220446049250313e-16,0.5577915745729615,1.6009855893248721,0.7746265286605831
factual_034,factual,3.5076288474263717,0.6952801870429137,0.497085648962429,1.4693644117237807,0.7782214859222703
factual_035,factual,4.845547957388463,0.5393551581036777,0.3505611952848855,1.5380572164727986,0.7813647980744627
factual_036,factual,11.348104083227613,0.1454804201304627,0.4021450253300156,1.7131054498474376,0.8045040065828291
