id,category,local_id,curvature_score,oppositeness_score,density,centrality
v5_nonexistent_0555,nonexistent,69.26746327490157,0.0,0.5690096,2.0082476,0.5847945
v5_nonexistent_0556,nonexistent,340.3671901281827,0.0,0.5721786,2.13671,0.7873559
v5_nonexistent_0557,nonexistent,26.970086549079628,0.0,0.5269163,2.05731,0.67953295
v5_nonexistent_0558,nonexistent,1.8779068452891976,0.7967231273651123,0.44886845,1.8025723,0.7775692
v5_nonexistent_0559,nonexistent,243.64066342014192,0.0,0.6080866,2.6046805,0.6358212
v5_nonexistent_0560,nonexistent,1.7079101066725113,0.743448942899704,0.4836049,2.575504,0.6795109
v5_nonexistent_0561,nonexistent,7.999105553506709,0.4213711619377136,0.5513385,1.8625164,0.6861764
v5_nonexistent_0562,nonexistent,26.46286928645358,0.0,0.4738055,2.2527437,0.6429173
v5_nonexistent_0563,nonexistent,4.606768419096576,0.4837561249732971,0.59210074,2.3493912,0.5813704
v5_nonexistent_0564,nonexistent,8.131155295457575,0.3443235754966736,0.5594839,1.8844213,0.66993916
v5_nonexistent_0565,nonexistent,2.051991388767617,0.6263169944286346,0.46173978,1.9316139,0.78734803
v5_nonexistent_0566,nonexistent,6.7121993061842895,0.3440438508987427,0.5242183,2.1563435,0.64408326
v5_nonexistent_0567,nonexistent,319.57954886631734,1.7881393432617188e-07,0.5119499,2.4444995,0.66987175
v5_nonexistent_0568,nonexistent,14.800929313834857,0.06478947401046753,0.4901585,2.33916,0.58961976
v5_nonexistent_0569,nonexistent,4.27374436016678,0.5042110085487366,0.6073061,2.4259148,0.6067085
v5_nonexistent_0570,nonexistent,1.9162971452485877,0.8412355035543442,0.4692111,2.0171058,0.6817598
v5_nonexistent_0571,nonexistent,2.44389717118575,0.677051842212677,0.47901732,2.060336,0.7182401
v5_nonexistent_0572,nonexistent,0.8972708918844479,0.7692990750074387,0.58877516,2.7640378,0.65596306
v5_nonexistent_0573,nonexistent,470.3182360577505,0.0,0.5474256,3.1030917,0.6523469
v5_nonexistent_0574,nonexistent,0.7131606087406511,0.8271685540676117,0.5746882,2.2028394,0.6637031
v5_nonexistent_0575,nonexistent,1.1920808538306855,0.7674718201160431,0.55874074,2.5756168,0.60692674
v5_nonexistent_0576,nonexistent,55.85131862651368,0.0,0.5295818,2.2283182,0.7135608
v5_nonexistent_0577,nonexistent,36.3630134318798,0.0,0.46678257,2.1464367,0.64730847
v5_nonexistent_0578,nonexistent,2.1332232044701875,0.6011294722557068,0.47501975,2.628329,0.6731235
v5_nonexistent_0579,nonexistent,14.802589427207735,0.0074097514152526855,0.52109003,3.0946622,0.57872725
v5_nonexistent_0580,nonexistent,1.9121602916083833,0.8326540440320969,0.5180708,3.4805856,0.61347806
v5_nonexistent_0581,nonexistent,14.72331696430824,0.11310064792633057,0.50736654,1.9147596,0.7306802
v5_nonexistent_0582,nonexistent,3.910051104784385,0.5350656509399414,0.593431,2.9208658,0.65430367
v5_nonexistent_0583,nonexistent,1.0357206354725152,0.8282879590988159,0.54361176,2.226655,0.60219485
v5_nonexistent_0584,nonexistent,6.929496062944969,0.40997737646102905,0.48537672,1.8520856,0.62339413
v5_nonexistent_0585,nonexistent,0.761875214284579,0.8616342842578888,0.52719533,1.9442319,0.64648604
v5_nonexistent_0586,nonexistent,4.133374698576047,0.49835312366485596,0.60227984,2.4192371,0.5684455
v5_nonexistent_0587,nonexistent,19.55183384942677,0.006180465221405029,0.5294894,2.1480296,0.5546391
v5_nonexistent_0588,nonexistent,1.8441810719130123,0.7531206607818604,0.4009145,1.9111211,0.7068387
v5_nonexistent_0589,nonexistent,104.87926207414911,-1.1920928955078125e-07,0.5166062,2.7427983,0.7033643
v5_nonexistent_0590,nonexistent,1.4993569032981315,0.805008128285408,0.57707024,2.9937692,0.5701902
v5_nonexistent_0591,nonexistent,221.73570018420466,-1.1920928955078125e-07,0.5561671,2.144099,0.683227
v5_nonexistent_0592,nonexistent,7.064557951830921,0.22666871547698975,0.56298745,2.1434085,0.7271776
v5_nonexistent_0593,nonexistent,11.664708436450685,0.20035934448242188,0.42492175,2.2956767,0.6094574
v5_nonexistent_0594,nonexistent,2.523241360111402,0.6058907210826874,0.5053337,2.9141014,0.66495186
v5_nonexistent_0595,nonexistent,6.110648962633537,0.3590465188026428,0.56990653,2.2216506,0.65313345
v5_nonexistent_0596,nonexistent,57.887563300768335,5.960464477539063e-08,0.49663687,2.1559277,0.6888917
v5_nonexistent_0597,nonexistent,5.680286946105514,0.4452287554740906,0.54713184,2.3088298,0.73455805
v5_nonexistent_0598,nonexistent,2.3421787356585804,0.6837135553359985,0.46355468,1.8717983,0.76302624
v5_nonexistent_0599,nonexistent,13.436445398375026,0.0416145920753479,0.635621,3.2565098,0.5880507
v5_nonexistent_0600,nonexistent,1.7997098961208422,0.7333524227142334,0.63804936,2.8686454,0.60412556
v5_impossible_0001,impossible,9.347321263231555,0.2322331666946411,0.5553931,2.0794902,0.786106
v5_impossible_0002,impossible,9.415572098989069,0.19832611083984375,0.53074896,1.8159605,0.6734248
v5_impossible_0003,impossible,1.2629982048597816,0.8131871074438095,0.51007044,1.9763669,0.73012424
v5_impossible_0004,impossible,111.93430774345285,1.1920928955078125e-07,0.5530914,2.251458,0.6642318
v5_impossible_0005,impossible,9.700725738162413,0.22373849153518677,0.52729595,2.1214528,0.6519563
v5_impossible_0006,impossible,14.685991403811748,0.10103875398635864,0.52367115,1.6756554,0.7350826
v5_impossible_0007,impossible,10.980229770637589,0.2238031029701233,0.5772369,2.0075476,0.82240963
v5_impossible_0008,impossible,2.31518130546559,0.6996063590049744,0.42088735,2.1239119,0.69963133
v5_impossible_0009,impossible,1.5115953103217377,0.7954349368810654,0.60586977,2.1377523,0.7626461
v5_impossible_0010,impossible,6.515996211317597,0.45331621170043945,0.5480929,2.0165997,0.7636962
v5_impossible_0011,impossible,7.795871336090453,0.22202599048614502,0.48852366,1.9584563,0.6708198
v5_impossible_0012,impossible,2.0561952886072596,0.6935185790061951,0.5114173,2.3110287,0.6811614
v5_impossible_0013,impossible,6.701118180028971,0.4056057929992676,0.5700097,1.7525122,0.8020906
v5_impossible_0014,impossible,1.792738311874962,0.8369081914424896,0.46343565,1.9383849,0.6940619
v5_impossible_0015,impossible,3.3725053792145223,0.6287404894828796,0.5673177,1.9838703,0.7250656
v5_impossible_0016,impossible,5.670891894881467,0.4540066719055176,0.5389445,2.2935326,0.71912855
v5_impossible_0017,impossible,4.8910984437137355,0.5447070300579071,0.5808466,2.026449,0.7033918
v5_impossible_0018,impossible,11.469097087695557,0.15274357795715332,0.48688656,1.7021515,0.8035562
v5_impossible_0019,impossible,0.9039035285456786,0.8453826606273651,0.55445933,1.8305192,0.71887326
v5_impossible_0020,impossible,1.0091960960608535,0.8551939874887466,0.49819398,2.0130012,0.7555662
v5_impossible_0021,impossible,3.825092667872599,0.5879805684089661,0.48398572,1.9616117,0.698568
v5_impossible_0022,impossible,0.6231864882636147,0.8054146468639374,0.5013097,2.1422324,0.75252765
v5_impossible_0023,impossible,5.26295281982116,0.3836156129837036,0.5364563,2.064696,0.7463451
v5_impossible_0024,impossible,118.53565364341355,0.0,0.5190846,1.7704799,0.7479967
v5_impossible_0025,impossible,2.4069260963983226,0.685299813747406,0.59356225,2.3604074,0.71548355
v5_impossible_0026,impossible,12.761050280168838,0.05848824977874756,0.4102105,2.0368407,0.6636443
v5_impossible_0027,impossible,1.7984842415166975,0.8285308182239532,0.5617551,1.9726344,0.77147216
v5_impossible_0028,impossible,2.5850246765987324,0.7103495299816132,0.56387305,1.9544607,0.74639785
v5_impossible_0029,impossible,3.279209450381315,0.5641884803771973,0.5235273,1.9622782,0.7392614
v5_impossible_0030,impossible,2.95025463797024,0.6979282200336456,0.49363607,1.7783155,0.60732996
v5_impossible_0031,impossible,4.1000467441344846,0.41618669033050537,0.4464411,2.2541378,0.7166369
v5_impossible_0032,impossible,37.04655359713647,-1.1920928955078125e-07,0.5174327,2.306976,0.71369827
v5_impossible_0033,impossible,1.757342022202537,0.8189418911933899,0.53485894,2.131976,0.7019608
v5_impossible_0034,impossible,1.1169377565372007,0.8302779793739319,0.54260427,2.174156,0.6369301
v5_impossible_0035,impossible,14.312821816001733,0.08159518241882324,0.5186217,2.0107834,0.7123109
v5_impossible_0036,impossible,3.1192881339545675,0.6316162943840027,0.5713563,2.0943167,0.8052881
v5_impossible_0037,impossible,17.8689543895273,0.026535451412200928,0.5724883,2.1725996,0.7871344
v5_impossible_0038,impossible,1.1071264515876142,0.866695299744606,0.52748346,1.9205768,0.62580764
v5_impossible_0039,impossible,1.6849606966409787,0.8376963883638382,0.58460224,2.2915409,0.7916782
v5_impossible_0040,impossible,170.3472109526912,0.0,0.51483285,2.0039601,0.7214514
v5_impossible_0041,impossible,50.797010525268036,-1.1920928955078125e-07,0.59273577,1.9529885,0.87914264
v5_impossible_0042,impossible,7.934221107820926,0.2553712725639343,0.5436245,2.1328619,0.74596614
v5_impossible_0043,impossible,13.200022974054267,0.09787273406982422,0.52003574,1.9142399,0.6966676
v5_impossible_0044,impossible,4.374573616891681,0.5530026257038116,0.42641944,1.8860396,0.7197923
v5_impossible_0045,impossible,14.868024167650168,0.08222746849060059,0.5252727,1.6613861,0.8307115
v5_impossible_0046,impossible,7.389204267995593,0.395082950592041,0.45823157,1.7358435,0.6650561
v5_impossible_0047,impossible,14.148778047538887,0.08853709697723389,0.5027325,2.046724,0.70932454
v5_impossible_0048,impossible,2.7154101629516454,0.6849111616611481,0.5851922,2.0355244,0.79005855
v5_impossible_0049,impossible,7.360309307126635,0.2709655165672302,0.50268877,1.5890404,0.8306422
v5_impossible_0050,impossible,41.50103773676064,0.0,0.48486543,1.8764313,0.70517164
v5_impossible_0051,impossible,42.99806470193815,1.7881393432617188e-07,0.5315405,2.0989838,0.6781906
v5_impossible_0052,impossible,3.176619532995416,0.5204137563705444,0.49819762,2.1313205,0.71302086
v5_impossible_0053,impossible,3.875808470023686,0.648711621761322,0.52368474,1.8762778,0.6899515
v5_impossible_0054,impossible,16.156831050338795,0.01282191276550293,0.45151085,1.901043,0.75251025
v5_impossible_0055,impossible,4.105438951407505,0.530849039554596,0.52119863,1.9859457,0.67169344
v5_impossible_0056,impossible,36.20605972158736,-1.1920928955078125e-07,0.47584772,1.5819973,0.8051269
v5_impossible_0057,impossible,1.565800234759683,0.8349652737379074,0.5430363,1.8220505,0.875203
v5_impossible_0058,impossible,34.52831166251927,5.960464477539063e-08,0.4521945,1.7105875,0.7970147
v5_impossible_0059,impossible,1.175592444857457,0.7316543161869049,0.48081732,1.8835,0.67193615
v5_impossible_0060,impossible,12.735919345023717,0.15619033575057983,0.5391284,1.6452177,0.7400625
v5_impossible_0061,impossible,3.914393089646427,0.5760164558887482,0.4872706,1.8913431,0.6812035
v5_impossible_0062,impossible,29.150476407250473,5.960464477539063e-08,0.5725837,2.1330624,0.7292066
v5_impossible_0063,impossible,14.473509158569348,0.036282122135162354,0.5175104,2.1584501,0.7229882
v5_impossible_0064,impossible,0.878886706848617,0.8495573401451111,0.59430885,1.880974,0.7088287
v5_impossible_0065,impossible,4.0363102051028825,0.47291332483291626,0.50469506,2.1007998,0.7174478
v5_impossible_0066,impossible,4.339698547835074,0.4495410919189453,0.52753717,1.7406131,0.67800546
v5_impossible_0067,impossible,4.602746866516092,0.46724021434783936,0.59206235,2.1581166,0.75303715
v5_impossible_0068,impossible,2.0074127460632836,0.7046710252761841,0.46852446,2.0792582,0.7548064
v5_impossible_0069,impossible,28.97807338321495,0.0,0.54577315,1.8908768,0.72326493
v5_impossible_0070,impossible,7.953875040386363,0.28578925132751465,0.51584584,1.970433,0.64928955
v5_impossible_0071,impossible,67.3051257466773,0.0,0.5258802,1.8268874,0.76840127
v5_impossible_0072,impossible,2.2477966631025987,0.7278483808040619,0.579067,1.7494814,0.7892318
v5_impossible_0073,impossible,2.3082198023778195,0.69941645860672,0.48667574,2.0042148,0.67695093
v5_impossible_0074,impossible,20.056002650868052,0.0,0.53551054,1.8213259,0.7774598
v5_impossible_0075,impossible,4.73255992879108,0.5142276287078857,0.5181891,1.8912244,0.8134618
v5_impossible_0076,impossible,4.314339162043562,0.4992193579673767,0.5340073,2.5142124,0.66706437
v5_impossible_0077,impossible,72.56159581987963,5.960464477539063e-08,0.53658164,1.9582607,0.8601357
v5_impossible_0078,impossible,11.318646111167144,0.12856698036193848,0.60846823,2.1581447,0.7865525
v5_impossible_0079,impossible,15.3167049971168,0.03732764720916748,0.51370895,1.8511748,0.7153052
v5_impossible_0080,impossible,11.455017343268352,0.16371947526931763,0.56357276,1.8362225,0.832212
v5_impossible_0081,impossible,3.2700166315149763,0.5836676955223083,0.45562357,1.7095909,0.7514181
v5_impossible_0082,impossible,5.612687246422217,0.4659147262573242,0.5603386,1.9269874,0.7217978
v5_impossible_0083,impossible,3.7053963985433036,0.5599317848682404,0.5316801,2.4618988,0.61724854
v5_impossible_0084,impossible,4.6844261379627685,0.5335108041763306,0.56883967,2.0052402,0.6865458
v5_impossible_0085,impossible,4.252230811523253,0.5205314457416534,0.53709066,2.0044265,0.72210747
v5_impossible_0086,impossible,3.8056582834154757,0.5590618550777435,0.4858759,1.7714742,0.71013427
v5_impossible_0087,impossible,1.3400681199845939,0.8360323160886765,0.5150604,2.1474926,0.6958804
v5_impossible_0088,impossible,82.7208979886978,5.960464477539063e-08,0.44576102,1.7142135,0.76584095
v5_impossible_0089,impossible,11.992802766879896,0.13119357824325562,0.5100781,1.7987165,0.6833958
v5_impossible_0090,impossible,18.10764585421385,0.012024939060211182,0.5105139,2.1750216,0.8155759
v5_impossible_0091,impossible,1.1258483933832881,0.8413865119218826,0.54640865,1.8996209,0.71909344
v5_impossible_0092,impossible,6.377252162681506,0.34059494733810425,0.5949182,1.8929831,0.8601948
v5_impossible_0093,impossible,5.113871796851109,0.3725548982620239,0.51634026,2.1549966,0.7082758
v5_impossible_0094,impossible,2.2700883214951406,0.7019835114479065,0.58835995,2.0324528,0.6800887
v5_impossible_0095,impossible,3.188129827822873,0.6026630103588104,0.50672126,2.0099757,0.67468756
v5_impossible_0096,impossible,2.5206081893696517,0.6806187033653259,0.5190606,2.14494,0.71274596
v5_impossible_0097,impossible,10.598980294818052,0.13923656940460205,0.53733075,1.8851758,0.7827622
v5_impossible_0098,impossible,6.524539040465271,0.3936091661453247,0.5446118,2.1053066,0.7191508
v5_impossible_0099,impossible,3.5017260550882856,0.6552041172981262,0.5711585,1.7916511,0.72567904
v5_impossible_0100,impossible,1.7883299886297488,0.8406743854284286,0.57989883,2.3512547,0.7578904
v5_impossible_0101,impossible,1.6089729222847409,0.8179812729358673,0.4212293,1.902517,0.7065893
v5_impossible_0102,impossible,995.9440296063138,5.960464477539063e-08,0.5181078,2.0274613,0.75909406
v5_impossible_0103,impossible,10.936403922081489,0.17412948608398438,0.5441085,1.9710506,0.7941565
v5_impossible_0104,impossible,0.9244105601733552,0.8473782688379288,0.5370071,1.8141173,0.7038151
v5_impossible_0105,impossible,2.447547308925234,0.6636210680007935,0.5546186,2.0666795,0.6875321
v5_impossible_0106,impossible,15.398660539375266,0.06466227769851685,0.57706594,1.9844806,0.73988056
v5_impossible_0107,impossible,6.1375333758605475,0.3696467876434326,0.5313471,2.2749286,0.70255435
v5_impossible_0108,impossible,2.710088695019523,0.6666516661643982,0.44227362,2.1211627,0.6656762
v5_impossible_0109,impossible,6.881616554059597,0.3331350088119507,0.5490078,2.0719676,0.7357787
v5_impossible_0110,impossible,2.687324591138126,0.6820800602436066,0.4650045,2.1567342,0.74663776
v5_impossible_0111,impossible,3.539900699647291,0.6377832889556885,0.5093588,1.7566615,0.70970553
v5_impossible_0112,impossible,5.39844114256148,0.41305017471313477,0.55032533,1.9816313,0.7833658
v5_impossible_0113,impossible,41.40605202791516,0.0,0.54106045,1.9252772,0.83486515
v5_impossible_0114,impossible,2.7878152920426156,0.7171690464019775,0.5388603,1.9257033,0.66498554
v5_impossible_0115,impossible,374.89090731185985,0.0,0.5700138,2.2554898,0.6704423
v5_impossible_0116,impossible,2.6864015980176896,0.7200987637042999,0.4940446,1.871284,0.8075954
v5_impossible_0117,impossible,4.7292405131175395,0.5402437448501587,0.46694392,1.7869031,0.7126605
v5_impossible_0118,impossible,5.228625459840111,0.4570416212081909,0.4674561,1.7468492,0.7410767
v5_impossible_0119,impossible,1.9414501266549327,0.8368503153324127,0.45776546,1.721145,0.7170512
v5_impossible_0120,impossible,1.5901050619698909,0.8083619624376297,0.573612,1.9344321,0.76579285
v5_impossible_0121,impossible,6.654547008660577,0.35380178689956665,0.54129124,1.987308,0.80878055
v5_impossible_0122,impossible,4.22538780127333,0.4438815116882324,0.5372908,2.1403358,0.70693797
v5_impossible_0123,impossible,9.090557560248653,0.22927051782608032,0.48598415,1.9052924,0.6836885
v5_impossible_0124,impossible,1.487841220466373,0.7807841002941132,0.58733886,2.101428,0.77705383
v5_impossible_0125,impossible,12.97584616816931,0.05493718385696411,0.4802848,2.087666,0.71926665
v5_impossible_0126,impossible,2.3386499053268106,0.6897765100002289,0.4187991,1.9541594,0.72631806
v5_impossible_0127,impossible,5.336085997757231,0.4086933135986328,0.47410828,1.6421124,0.76613086
v5_impossible_0128,impossible,9.246917900212754,0.22910994291305542,0.47295183,1.9030585,0.735101
v5_impossible_0129,impossible,17.603492008552173,0.028154492378234863,0.5390952,1.8145303,0.77264875
v5_impossible_0130,impossible,1.611914389107492,0.813451811671257,0.5401441,2.0090325,0.74332273
v5_impossible_0131,impossible,1.1049614216877484,0.8673134297132492,0.5425062,1.9532033,0.68302286
v5_impossible_0132,impossible,26.481934780571297,5.960464477539063e-08,0.61014605,2.154498,0.76093525
v5_impossible_0133,impossible,46.88153749735082,0.0,0.58017313,1.910651,0.8004914
v5_impossible_0134,impossible,5.289069693558993,0.43083101511001587,0.48559827,1.9824605,0.6477579
v5_impossible_0135,impossible,9.506058213870524,0.25568801164627075,0.5856413,2.2252934,0.74628943
v5_impossible_0136,impossible,2.15919150985478,0.7108056545257568,0.5904978,2.0719593,0.7231294
v5_impossible_0137,impossible,6.817243580548859,0.410617470741272,0.5896819,2.2494297,0.79995406
v5_impossible_0138,impossible,1.7860937301220186,0.8172926157712936,0.46635503,2.2578273,0.6491877
v5_impossible_0139,impossible,18.739868159682242,0.016575396060943604,0.592731,1.9290172,0.820317
v5_impossible_0140,impossible,4.508656249216884,0.46931594610214233,0.4596311,1.9350187,0.6731545
v5_impossible_0141,impossible,1.8336871435780298,0.83254374563694,0.525706,2.2425447,0.71202445
v5_impossible_0142,impossible,2.0945764564247686,0.6965807676315308,0.5643088,1.9082084,0.7398485
v5_impossible_0143,impossible,6.073740677564348,0.35050684213638306,0.5381096,1.9640048,0.7866563
v5_impossible_0144,impossible,2.5457460209099914,0.6966003179550171,0.571957,2.1424296,0.7487389
